x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
1817, 1089, 16172, 6606, 3304, 13786
1631, 1144, 16549, 6928, 3385, 13787
1828, 1089, 15620, 6578, 3202, 13788
1839, 1089, 15717, 6584, 3238, 13789
1057, 1196, 16079, 6797, 3393, 13790
1334, 1141, 16175, 6792, 3359, 13791
1156, 1197, 15911, 8050, 25339, 13792
1493, 1115, 15511, 6427, 3321, 13793
996, 1090, 16571, 7130, 3518, 13794
1046, 1195, 15979, 6775, 3474, 13795
748, 1110, 14971, 6380, 3133, 13796
1007, 1090, 16815, 7269, 3422, 13797
1893, 1090, 16467, 6851, 3512, 13798
2127, 1258, 15712, 8253, 24244, 13799
1615, 1173, 16591, 6830, 3465, 13800
1903, 1090, 16458, 7011, 3357, 13801
2109, 1090, 14982, 6478, 3161, 13802
2067, 1196, 14648, 6460, 3035, 13803
974, 1147, 16134, 6865, 3411, 13804
2177, 1090, 14932, 6409, 3215, 13805
1488, 1259, 15039, 6411, 3573, 13806
2153, 1140, 15266, 6599, 3262, 13807
1815, 1183, 15460, 6599, 3329, 13808
1925, 1091, 16285, 7951, 25012, 13809
2162, 1113, 14862, 6470, 3177, 13810
1936, 1091, 15904, 7103, 3544, 13811
1350, 1152, 16473, 6823, 3378, 13812
1947, 1091, 15646, 6595, 3404, 13813
1957, 1091, 15731, 6692, 3590, 13814
2251, 1090, 15131, 6452, 3281, 13815
1609, 1258, 15611, 6520, 3499, 13816
1134, 1177, 16069, 6778, 3345, 13817
1002, 1119, 16630, 7001, 3582, 13818
1140, 1092, 17040, 7122, 3508, 13819
1372, 1152, 16713, 7026, 3320, 13820
1229, 1092, 16941, 7376, 3666, 13821
697, 1106, 15056, 6494, 3224, 13822
1062, 1148, 16162, 6739, 3259, 13823
1252, 1092, 16777, 7119, 3709, 13824
1908, 1118, 16126, 6578, 3238, 13825
1295, 1092, 16506, 6563, 3136, 13826
1057, 1119, 16772, 7248, 3457, 13827
2000, 1092, 15360, 6710, 3195, 13828
717, 1093, 14463, 6246, 3126, 13829
813, 1093, 15984, 6618, 3494, 13830
2079, 1114, 15127, 6591, 3213, 13831
1196, 1092, 16907, 7412, 3696, 13832
1918, 1137, 15699, 6399, 3222, 13833
2021, 1092, 15554, 7696, 23842, 13834
1740, 1145, 15711, 6400, 3207, 13835
737, 1094, 15579, 7548, 23875, 13836
2213, 1112, 14837, 6352, 3137, 13837
2150, 1112, 15144, 6434, 3236, 13838
777, 1094, 15427, 6677, 3906, 13839
1773, 1145, 16022, 6800, 3451, 13840
795, 1094, 15432, 6670, 3649, 13841
1339, 1112, 16778, 7021, 3493, 13842
1340, 1093, 16767, 7246, 4010, 13843
2060, 1094, 15300, 6498, 3268, 13844
1822, 1117, 16020, 6645, 3278, 13845
2164, 1094, 14894, 6337, 3139, 13846
1835, 1258, 16385, 6946, 3350, 13847
952, 1147, 15393, 6587, 3130, 13848
979, 1176, 15153, 6310, 3051, 13849
677, 1095, 14519, 6240, 3132, 13850
1361, 1113, 16841, 7054, 3420, 13851
1373, 1094, 16868, 7176, 3605, 13852
2167, 1104, 14799, 6290, 3118, 13853
2071, 1095, 14802, 6363, 3146, 13854
1876, 1118, 15843, 6601, 3189, 13855
1406, 1095, 16378, 7010, 3505, 13856
1510, 1182, 15768, 6962, 3382, 13857
1428, 1095, 16665, 6868, 3429, 13858
1228, 1168, 15117, 6349, 3195, 13859
1439, 1095, 16493, 7174, 3385, 13860
2197, 1149, 15363, 6879, 3321, 13861
1449, 1095, 16345, 6974, 3820, 13862
2204, 1117, 14966, 6565, 3173, 13863
1460, 1096, 16451, 8258, 25276, 13864
925, 1118, 17099, 7299, 3620, 13865
1516, 1096, 16236, 6938, 3495, 13866
958, 1137, 16435, 6854, 3472, 13867
1582, 1096, 16946, 6948, 3700, 13868
1593, 1096, 16737, 7107, 3559, 13869
880, 1137, 16322, 6944, 3445, 13870
1604, 1096, 16909, 7045, 3538, 13871
2243, 1149, 15090, 6651, 3215, 13872
1433, 1105, 16361, 6933, 3483, 13873
1488, 1105, 15955, 6487, 3262, 13874
1538, 1096, 16796, 7096, 3666, 13875
1074, 1110, 16838, 7200, 3648, 13876
1637, 1097, 16677, 7324, 3555, 13877
1670, 1097, 16892, 7138, 3583, 13878
1681, 1097, 16808, 6970, 3480, 13879
1703, 1097, 16451, 6848, 3376, 13880
1720, 1107, 16622, 6953, 3423, 13881
1726, 1097, 16375, 6930, 3345, 13882
1914, 1109, 16166, 6790, 3326, 13883
1747, 1097, 15861, 6604, 3397, 13884
1853, 1174, 15158, 6462, 3277, 13885
2204, 1096, 14949, 6640, 3445, 13886
2118, 1109, 15143, 6544, 3266, 13887
2241, 1096, 15005, 6405, 3233, 13888
891, 1118, 16553, 7273, 3483, 13889
1102, 1139, 16281, 7072, 3523, 13890
861, 1097, 16193, 6613, 3490, 13891
1421, 1143, 16364, 6929, 3503, 13892
880, 1098, 17171, 7249, 3578, 13893
786, 1110, 15480, 6681, 3433, 13894
891, 1098, 17477, 7397, 3724, 13895
2037, 1103, 15144, 6464, 3186, 13896
948, 1098, 16962, 7111, 3601, 13897
1129, 1168, 16072, 6879, 3457, 13898
1801, 1098, 15893, 6619, 3321, 13899
2101, 1117, 15056, 6503, 3261, 13900
1822, 1098, 15873, 6447, 3141, 13901
814, 1105, 16433, 6768, 3430, 13902
1833, 1098, 16065, 6582, 3225, 13903
2204, 1107, 15315, 7734, 23147, 13904
1129, 1148, 16312, 6941, 3408, 13905
1400, 1105, 16623, 7048, 3418, 13906
708, 1100, 15159, 6634, 3221, 13907
1843, 1136, 15656, 7670, 24192, 13908
767, 1099, 15199, 6655, 3279, 13909
2156, 1103, 15062, 6416, 3140, 13910
991, 1099, 16551, 7108, 3475, 13911
1855, 1099, 15922, 6739, 3222, 13912
1735, 1136, 15972, 6551, 3214, 13913
687, 1101, 15569, 6647, 3233, 13914
1002, 1100, 16561, 6856, 3494, 13915
952, 1185, 15618, 6512, 3342, 13916
1029, 1110, 16361, 6922, 3508, 13917
1013, 1100, 16368, 7090, 3514, 13918
1625, 1249, 15495, 6270, 3363, 13919
1234, 1140, 15887, 6725, 3476, 13920
1876, 1099, 15746, 6506, 3302, 13921
1636, 1249, 15390, 6321, 3236, 13922
1438, 1115, 16431, 6957, 3426, 13923
1129, 1111, 16733, 6943, 3452, 13924
1124, 1101, 16952, 7124, 3547, 13925
930, 1109, 16985, 7127, 3650, 13926
1190, 1101, 17451, 7232, 3490, 13927
1212, 1102, 16932, 8746, 27087, 13928
683, 1175, 15233, 6636, 3321, 13929
1224, 1102, 17013, 7264, 3530, 13930
1267, 1101, 16118, 6865, 3444, 13931
1952, 1100, 15698, 7821, 24462, 13932
1874, 1248, 15042, 6288, 3105, 13933
1145, 1177, 15902, 6868, 3462, 13934
1785, 1107, 15861, 6604, 3299, 13935
1994, 1101, 15192, 6639, 3145, 13936
2176, 1101, 14866, 6304, 3102, 13937
1085, 1187, 16118, 6930, 3452, 13938
2195, 1101, 14947, 6530, 3522, 13939
841, 1186, 15300, 6316, 3187, 13940
1549, 1173, 16958, 6869, 3396, 13941
1157, 1102, 17248, 7136, 3549, 13942
1273, 1111, 15707, 6587, 3172, 13943
1201, 1102, 16718, 7193, 3629, 13944
1946, 1110, 15698, 6682, 3335, 13945
1246, 1102, 16644, 7132, 3621, 13946
1587, 1144, 16867, 6977, 3521, 13947
1290, 1102, 17164, 7079, 3446, 13948
2010, 1111, 14956, 6334, 3138, 13949
1301, 1101, 17607, 7406, 3453, 13950
1455, 1144, 16163, 6867, 3470, 13951
1312, 1102, 16942, 7041, 3574, 13952
2016, 1102, 15520, 6821, 3294, 13953
974, 1108, 16324, 6878, 3439, 13954
2027, 1102, 15472, 6380, 3257, 13955
2213, 1101, 14852, 6420, 3325, 13956
1863, 1248, 15490, 6480, 3287, 13957
1848, 1145, 15885, 6519, 3345, 13958
2251, 1101, 14980, 6429, 3139, 13959
1134, 1139, 16284, 6760, 3307, 13960
647, 1103, 15896, 6801, 3266, 13961
1040, 1186, 16131, 6809, 3374, 13962
1312, 1141, 16521, 6971, 3306, 13963
2003, 1194, 15189, 6383, 3182, 13964
777, 1105, 15474, 6819, 3565, 13965
2024, 1195, 14976, 6389, 3184, 13966
2054, 1104, 15083, 7429, 21887, 13967
1669, 1192, 15806, 6743, 3337, 13968
737, 1105, 15142, 6441, 3377, 13969
1642, 1164, 16166, 6777, 3512, 13970
757, 1105, 15156, 6483, 3239, 13971
2069, 1160, 15169, 6406, 3260, 13972
1466, 1105, 16145, 6903, 3456, 13973
1636, 1193, 15901, 6579, 3463, 13974
1477, 1105, 16325, 6903, 3486, 13975
1576, 1106, 16537, 6935, 3549, 13976
678, 1107, 14938, 6463, 3202, 13977
1701, 1211, 16101, 6349, 3211, 13978
2198, 1189, 15450, 8004, 24222, 13979
1521, 1105, 16494, 7134, 3496, 13980
1317, 1189, 15700, 6872, 3584, 13981
1598, 1106, 16594, 6913, 3661, 13982
1074, 1148, 16255, 7010, 3495, 13983
2086, 1106, 15051, 6500, 3276, 13984
1593, 1211, 15655, 6443, 3254, 13985
1731, 1107, 16624, 6929, 3418, 13986
1162, 1149, 16468, 6777, 3418, 13987
2099, 1200, 15249, 6852, 3428, 13988
1817, 1107, 15857, 6525, 3252, 13989
2096, 1107, 15220, 6497, 3135, 13990
1895, 1211, 15221, 6359, 3185, 13991
1532, 1163, 16237, 6823, 3370, 13992
2185, 1106, 14689, 6465, 3280, 13993
646, 1213, 16429, 6724, 3198, 13994
2137, 1194, 15537, 6630, 3408, 13995
1029, 1167, 16403, 8303, 26008, 13996
908, 1109, 17768, 7446, 3712, 13997
1367, 1199, 15438, 6839, 3381, 13998
919, 1108, 17462, 7370, 3685, 13999
1063, 1109, 16631, 6865, 3553, 14000
1906, 1193, 15022, 6129, 3170, 14001
1085, 1110, 16738, 6954, 3580, 14002
1096, 1110, 16759, 7052, 3408, 14003
2077, 1198, 15033, 6523, 3243, 14004
1935, 1110, 15266, 6540, 3197, 14005
1345, 1161, 16682, 6861, 3376, 14006
1957, 1110, 15335, 6604, 3306, 14007
1885, 1193, 15393, 6505, 3143, 14008
1967, 1110, 15554, 6559, 3265, 14009
2202, 1197, 15711, 6733, 3545, 14010
1140, 1111, 16391, 7094, 3551, 14011
1821, 1154, 15780, 6747, 3352, 14012
1218, 1111, 16722, 7236, 3603, 14013
787, 1166, 15431, 6577, 3350, 14014
2128, 1111, 15020, 6370, 3173, 14015
688, 1112, 15420, 6522, 3210, 14016
2019, 1185, 15417, 6672, 3222, 14017
817, 1184, 15695, 6384, 3355, 14018
1328, 1112, 16354, 6851, 3388, 14019
863, 1147, 16280, 7720, 23794, 14020
1101, 1158, 16405, 6924, 3483, 14021
2032, 1112, 15118, 6604, 3206, 14022
1394, 1190, 15973, 6710, 3347, 14023
668, 1113, 15068, 6373, 3167, 14024
2093, 1190, 14972, 6358, 3227, 14025
1383, 1114, 15441, 7947, 23445, 14026
1394, 1114, 16330, 6939, 3603, 14027
1460, 1153, 16132, 7009, 3457, 14028
1482, 1115, 16686, 6958, 3355, 14029
1804, 1183, 15679, 6518, 3222, 14030
1593, 1115, 16536, 7044, 3690, 14031
1614, 1115, 16819, 6925, 3398, 14032
1659, 1116, 16660, 6901, 3518, 14033
1761, 1202, 15581, 6464, 3268, 14034
709, 1157, 15051, 6461, 3340, 14035
1758, 1116, 16173, 6789, 3346, 14036
1750, 1202, 15370, 6529, 3201, 14037
768, 1189, 14895, 6337, 3281, 14038
2090, 1116, 14906, 6519, 3182, 14039
1949, 1193, 15129, 7606, 23307, 14040
880, 1117, 16477, 6914, 3474, 14041
1262, 1188, 15865, 6889, 3415, 14042
678, 1118, 15140, 6373, 3205, 14043
1642, 1202, 15345, 6565, 3316, 14044
1723, 1192, 15766, 6678, 3282, 14045
914, 1118, 17343, 7387, 3656, 14046
936, 1118, 16762, 6918, 3442, 14047
1631, 1202, 16164, 6681, 3466, 14048
674, 1194, 14919, 6442, 3309, 14049
947, 1118, 16654, 6970, 3424, 14050
1493, 1192, 16085, 6972, 3447, 14051
958, 1118, 16636, 7087, 3451, 14052
1886, 1118, 15432, 6648, 3347, 14053
1245, 1159, 16598, 6909, 3418, 14054
2112, 1118, 14774, 6467, 3169, 14055
1195, 1188, 16020, 6759, 3295, 14056
1024, 1119, 16378, 8253, 23577, 14057
846, 1157, 15618, 6446, 3116, 14058
1930, 1119, 15717, 6583, 3163, 14059
1940, 1119, 15634, 6709, 3194, 14060
2153, 1186, 15442, 6459, 3255, 14061
1068, 1119, 16431, 6964, 3449, 14062
1312, 1179, 16350, 6868, 3438, 14063
1113, 1120, 16529, 6937, 3431, 14064
2016, 1120, 15424, 6564, 3140, 14065
645, 1177, 15572, 6575, 3208, 14066
2133, 1120, 15004, 6390, 3158, 14067
1201, 1121, 16596, 6877, 3572, 14068
1246, 1120, 16250, 7073, 3496, 14069
1751, 1164, 15915, 6693, 3417, 14070
846, 1176, 15940, 6699, 3469, 14071
1279, 1121, 16508, 6979, 3278, 14072
2039, 1121, 15144, 6524, 3110, 14073
1250, 1226, 16117, 7995, 25221, 14074
1279, 1140, 16879, 6920, 3413, 14075
2050, 1122, 15188, 6531, 3197, 14076
1306, 1227, 17080, 6866, 3386, 14077
1691, 1173, 15829, 6721, 3222, 14078
1345, 1122, 16535, 7025, 3368, 14079
2062, 1123, 15287, 6603, 3420, 14080
1394, 1229, 15688, 6704, 3365, 14081
2047, 1177, 14968, 6413, 3177, 14082
2154, 1122, 15041, 6497, 3192, 14083
2159, 1178, 15527, 6504, 3314, 14084
2232, 1123, 15003, 6421, 3187, 14085
985, 1166, 16017, 6841, 3475, 14086
759, 1183, 16234, 8367, 26340, 14087
1400, 1124, 16310, 8095, 26010, 14088
1339, 1151, 16366, 7072, 3304, 14089
1466, 1124, 15992, 6920, 3350, 14090
1477, 1124, 16312, 6708, 3349, 14091
1411, 1124, 15631, 7677, 24030, 14092
1891, 1146, 15640, 6652, 3203, 14093
1752, 1126, 16462, 6699, 3394, 14094
1079, 1177, 16640, 6920, 3469, 14095
1784, 1126, 16061, 6554, 3276, 14096
1806, 1126, 15586, 6593, 3297, 14097
1273, 1150, 16377, 6910, 3347, 14098
875, 1127, 16344, 6875, 3393, 14099
1046, 1176, 16010, 6919, 3369, 14100
1741, 1126, 16052, 6540, 3158, 14101
1620, 1183, 16027, 6846, 3408, 14102
776, 1127, 15452, 6675, 3515, 14103
1587, 1183, 16435, 6678, 3398, 14104
886, 1128, 15910, 6751, 3328, 14105
935, 1137, 15890, 6676, 3275, 14106
1924, 1128, 15852, 6594, 3164, 14107
1400, 1143, 15973, 6971, 3867, 14108
1935, 1128, 15629, 6618, 3176, 14109
1239, 1169, 15971, 6888, 3287, 14110
698, 1128, 15054, 6349, 3182, 14111
1173, 1168, 16252, 6809, 3441, 14112
843, 1129, 16051, 6715, 3457, 14113
1030, 1128, 16247, 6673, 3448, 14114
1864, 1174, 15296, 6573, 3273, 14115
1999, 1129, 15299, 6554, 3292, 14116
1788, 1174, 15828, 6734, 3202, 14117
679, 1129, 15098, 6498, 3235, 14118
1713, 1135, 16137, 6634, 3290, 14119
1262, 1130, 16125, 6676, 3463, 14120
1151, 1168, 16205, 6869, 3480, 14121
2021, 1130, 15379, 6615, 3222, 14122
748, 1167, 15116, 6668, 3377, 14123
2055, 1131, 15022, 6453, 3216, 14124
1234, 1217, 16137, 6814, 3452, 14125
1290, 1140, 16737, 6937, 3406, 14126
1312, 1218, 16432, 7074, 3416, 14127
2114, 1145, 14801, 6572, 3248, 14128
1372, 1133, 16563, 7056, 3588, 14129
1756, 1155, 16066, 6378, 3273, 14130
2252, 1133, 15264, 6606, 3234, 14131
1394, 1133, 16363, 6893, 3462, 14132
1223, 1217, 14898, 6465, 3201, 14133
1571, 1173, 16373, 6839, 3408, 14134
1157, 1178, 15989, 6785, 3397, 14135
1427, 1134, 16240, 8214, 24887, 14136
1864, 1155, 15448, 6717, 3284, 14137
1438, 1134, 16487, 6899, 3684, 14138
1460, 1134, 15926, 6720, 3427, 14139
741, 1219, 14439, 6184, 3080, 14140
806, 1177, 15632, 6486, 3398, 14141
1471, 1134, 15965, 6801, 3285, 14142
1565, 1144, 16929, 6891, 3511, 14143
720, 1175, 14441, 7241, 22142, 14144
1559, 1134, 16680, 6893, 3476, 14145
1917, 1175, 15519, 6544, 3145, 14146
1581, 1134, 16300, 6950, 3464, 14147
1560, 1173, 16891, 6904, 3479, 14148
1703, 1135, 16348, 6741, 3414, 14149
1471, 1172, 15930, 6870, 3416, 14150
1746, 1135, 16141, 6677, 3351, 14151
1184, 1226, 16331, 6751, 3455, 14152
2099, 1135, 14761, 6548, 3329, 14153
1190, 1140, 16632, 7004, 3323, 14154
670, 1136, 15020, 6426, 3203, 14155
1118, 1225, 16211, 6912, 3265, 14156
1669, 1135, 16413, 6727, 3434, 14157
825, 1195, 15629, 6596, 3340, 14158
1832, 1136, 15746, 6489, 3301, 14159
1739, 1258, 15225, 6402, 3316, 14160
1854, 1136, 15737, 6785, 3321, 14161
1890, 1258, 15252, 6309, 3238, 14162
1864, 1136, 15407, 6420, 3187, 14163
2014, 1195, 14982, 6396, 3186, 14164
2110, 1136, 15226, 6573, 3228, 14165
692, 1193, 15064, 6541, 3350, 14166
869, 1137, 16149, 6725, 3446, 14167
1527, 1192, 16233, 6697, 3506, 14168
913, 1137, 16661, 6834, 3409, 14169
2141, 1222, 14943, 6488, 3248, 14170
924, 1138, 16535, 7007, 3429, 14171
935, 1195, 16014, 6666, 3469, 14172
946, 1137, 16480, 6846, 3432, 14173
979, 1195, 15138, 6384, 3332, 14174
1228, 1226, 15760, 6712, 3317, 14175
1886, 1137, 15385, 6579, 3222, 14176
1897, 1137, 15843, 6612, 3268, 14177
1206, 1226, 15858, 6763, 3426, 14178
2120, 1137, 15254, 6592, 3177, 14179
757, 1138, 15102, 6429, 3298, 14180
2185, 1224, 15548, 6616, 3323, 14181
777, 1138, 15004, 6448, 3331, 14182
1134, 1254, 15851, 6479, 3284, 14183
891, 1137, 15970, 6701, 3323, 14184
902, 1137, 16624, 6859, 3392, 14185
1593, 1192, 16311, 6663, 3432, 14186
969, 1137, 16426, 6759, 3467, 14187
1189, 1255, 16021, 6322, 3194, 14188
991, 1138, 16547, 6953, 3510, 14189
952, 1224, 15019, 6391, 3209, 14190
1002, 1138, 16498, 8198, 26129, 14191
1013, 1138, 16268, 7112, 3482, 14192
940, 1242, 15659, 7694, 23801, 14193
1024, 1138, 16448, 6940, 3489, 14194
841, 1243, 15348, 6558, 3253, 14195
1652, 1221, 15042, 6145, 3231, 14196
1658, 1192, 15966, 7773, 24389, 14197
1035, 1138, 16194, 6865, 3477, 14198
1046, 1138, 16346, 6941, 3397, 14199
841, 1224, 14782, 6253, 3113, 14200
1057, 1138, 16118, 6879, 3388, 14201
1961, 1138, 15599, 6630, 3161, 14202
1543, 1220, 16006, 6213, 3253, 14203
1993, 1138, 15072, 6327, 3100, 14204
2241, 1242, 15828, 7899, 23781, 14205
797, 1193, 14874, 6393, 3220, 14206
1565, 1258, 16017, 6526, 3392, 14207
2087, 1199, 15235, 6645, 3240, 14208
648, 1139, 15912, 6595, 3187, 14209
1095, 1225, 15663, 6772, 3371, 14210
739, 1139, 14608, 6339, 3129, 14211
1018, 1244, 16313, 7701, 24460, 14212
2126, 1193, 15647, 6897, 3495, 14213
1090, 1139, 15471, 6458, 3159, 14214
702, 1199, 14981, 6407, 3221, 14215
1112, 1139, 16293, 6950, 3359, 14216
716, 1262, 16277, 6761, 3440, 14217
1146, 1139, 16393, 6991, 3389, 14218
1874, 1230, 15373, 6584, 3183, 14219
1157, 1139, 16754, 6879, 3453, 14220
1951, 1138, 15403, 6520, 3126, 14221
830, 1243, 15348, 6260, 3185, 14222
806, 1187, 15120, 6104, 3199, 14223
2004, 1139, 15320, 6471, 3169, 14224
951, 1242, 15383, 6727, 3349, 14225
1007, 1224, 15759, 6668, 3320, 14226
769, 1200, 14363, 6258, 3117, 14227
2015, 1139, 14907, 6262, 3199, 14228
874, 1262, 14777, 6038, 3071, 14229
2038, 1139, 15430, 6541, 3415, 14230
1438, 1230, 15523, 6505, 3238, 14231
2203, 1139, 15219, 6481, 3239, 14232
1906, 1230, 15327, 7739, 24160, 14233
680, 1140, 15008, 6505, 3404, 14234
1311, 1198, 16262, 7012, 3378, 14235
1168, 1140, 16747, 6900, 3376, 14236
1787, 1230, 15379, 6446, 3287, 14237
1179, 1140, 16562, 6857, 3529, 14238
847, 1195, 16153, 6853, 3420, 14239
1267, 1217, 15892, 6877, 3462, 14240
1223, 1140, 15916, 6923, 3462, 14241
666, 1259, 16489, 6587, 3560, 14242
1246, 1140, 16265, 7062, 3496, 14243
985, 1186, 15836, 6910, 3402, 14244
694, 1228, 14860, 6334, 3126, 14245
1256, 1140, 15258, 6463, 3318, 14246
913, 1195, 15944, 6618, 3438, 14247
1268, 1140, 15962, 6827, 3446, 14248
1013, 1195, 16141, 6824, 3313, 14249
1289, 1217, 16392, 6949, 3383, 14250
2049, 1140, 15212, 7510, 23423, 14251
2164, 1141, 14880, 6335, 3161, 14252
2211, 1186, 15709, 7215, 3620, 14253
1323, 1141, 16297, 6856, 3451, 14254
1295, 1227, 16222, 6938, 3392, 14255
1345, 1142, 16443, 6909, 3338, 14256
1222, 1255, 14907, 6337, 3204, 14257
1356, 1142, 16332, 7064, 3508, 14258
1712, 1192, 15452, 6414, 3189, 14259
2175, 1142, 15066, 6433, 3255, 14260
896, 1224, 15483, 6515, 3382, 14261
660, 1143, 15608, 6663, 3249, 14262
767, 1144, 15101, 6563, 3308, 14263
1896, 1193, 15400, 6581, 3233, 14264
787, 1143, 15379, 6581, 3550, 14265
805, 1144, 15929, 6775, 3610, 14266
2020, 1223, 15314, 6489, 3199, 14267
1366, 1143, 16601, 7057, 3515, 14268
1788, 1192, 15928, 6563, 3279, 14269
1378, 1142, 16272, 8132, 25607, 14270
974, 1224, 16229, 6550, 3417, 14271
1389, 1143, 15966, 6956, 3416, 14272
721, 1197, 15293, 6341, 3223, 14273
1444, 1143, 16135, 8064, 24716, 14274
1465, 1259, 15254, 6489, 3227, 14275
1466, 1143, 16369, 7085, 3516, 14276
2082, 1143, 15187, 6326, 3249, 14277
1256, 1198, 16066, 6630, 3308, 14278
2093, 1143, 15166, 6475, 3175, 14279
706, 1257, 15992, 6645, 3306, 14280
2191, 1198, 15512, 6892, 3392, 14281
2174, 1224, 15313, 6627, 3332, 14282
824, 1144, 15822, 6574, 3310, 14283
1411, 1143, 16188, 8305, 25073, 14284
1853, 1192, 15579, 6504, 3241, 14285
1636, 1230, 15780, 6423, 3257, 14286
1201, 1197, 15742, 6820, 3384, 14287
1510, 1144, 16217, 7055, 3460, 14288
1966, 1185, 15080, 6584, 3225, 14289
1521, 1144, 16247, 6923, 3504, 14290
1527, 1230, 15676, 6348, 3346, 14291
1532, 1144, 16636, 6787, 3477, 14292
1134, 1216, 15775, 6692, 3288, 14293
1576, 1144, 16525, 6863, 3414, 14294
740, 1185, 14384, 6100, 3398, 14295
1598, 1144, 16438, 6955, 3361, 14296
1168, 1216, 16117, 6899, 3320, 14297
1609, 1144, 16682, 6860, 3437, 14298
896, 1185, 15300, 7589, 23539, 14299
1653, 1144, 16569, 6997, 3378, 14300
1755, 1229, 15229, 6382, 3185, 14301
2252, 1144, 15626, 6627, 3287, 14302
709, 1145, 14567, 6004, 3260, 14303
2132, 1184, 15011, 6407, 3257, 14304
748, 1145, 14989, 6284, 3218, 14305
1515, 1249, 15479, 6491, 3303, 14306
1620, 1144, 16504, 6892, 3525, 14307
1405, 1191, 16048, 7038, 3342, 14308
1642, 1145, 16486, 6738, 3429, 14309
1124, 1215, 16211, 6766, 3303, 14310
1686, 1145, 16095, 6738, 3360, 14311
2083, 1189, 14839, 6386, 3149, 14312
1697, 1145, 16019, 6815, 3389, 14313
1803, 1220, 15456, 6453, 3287, 14314
1708, 1145, 16017, 6452, 3302, 14315
1901, 1220, 15312, 7654, 23800, 14316
1719, 1145, 16408, 6995, 3416, 14317
869, 1252, 14805, 6056, 3116, 14318
1751, 1145, 15838, 6676, 3261, 14319
1762, 1145, 15846, 6591, 3338, 14320
1784, 1145, 15659, 6630, 3367, 14321
1868, 1220, 15121, 6371, 3206, 14322
1794, 1145, 15497, 6804, 3465, 14323
1805, 1145, 15786, 6635, 3438, 14324
749, 1190, 14699, 7418, 22938, 14325
1816, 1145, 15614, 6641, 3208, 14326
720, 1186, 14323, 6140, 3124, 14327
1827, 1145, 16070, 6728, 3270, 14328
2056, 1196, 15167, 6292, 3171, 14329
1334, 1219, 15630, 6431, 3107, 14330
1838, 1145, 15634, 6622, 3287, 14331
963, 1261, 15789, 7808, 24109, 14332
2234, 1144, 15569, 6560, 3330, 14333
1782, 1220, 15567, 6374, 3267, 14334
690, 1145, 14256, 7323, 22732, 14335
1013, 1253, 15698, 6587, 3410, 14336
1730, 1145, 15732, 6555, 3376, 14337
1018, 1186, 16020, 6677, 3275, 14338
1870, 1146, 15380, 6596, 3207, 14339
1068, 1196, 16190, 6867, 3363, 14340
1880, 1146, 15642, 6491, 3167, 14341
722, 1220, 15002, 6565, 3288, 14342
1912, 1146, 15853, 6507, 3225, 14343
1772, 1183, 15937, 7746, 24403, 14344
839, 1147, 15616, 6366, 3197, 14345
1112, 1215, 16138, 6650, 3247, 14346
874, 1147, 16315, 6844, 3630, 14347
1837, 1183, 15571, 6601, 3311, 14348
885, 1147, 16269, 6888, 3459, 14349
780, 1215, 15206, 7552, 23288, 14350
897, 1147, 16275, 6913, 3425, 14351
1372, 1248, 16257, 7998, 24334, 14352
907, 1147, 16475, 6705, 3468, 14353
1123, 1196, 16258, 6811, 3309, 14354
1367, 1219, 16015, 6674, 3403, 14355
918, 1147, 16531, 6819, 3621, 14356
1427, 1249, 15852, 6687, 3341, 14357
941, 1147, 16507, 6878, 3444, 14358
1151, 1187, 15178, 6316, 3359, 14359
1505, 1230, 14997, 6339, 3285, 14360
963, 1147, 16280, 6808, 3285, 14361
1901, 1184, 15334, 6373, 3138, 14362
985, 1147, 15825, 6808, 3491, 14363
1029, 1147, 16403, 6842, 3463, 14364
1675, 1183, 15828, 6570, 3297, 14365
1923, 1146, 15493, 6613, 3280, 14366
2044, 1215, 14731, 6148, 3120, 14367
1934, 1147, 15837, 6721, 3219, 14368
2167, 1251, 15232, 6500, 3335, 14369
1945, 1147, 15328, 6572, 3169, 14370
1173, 1187, 16490, 6875, 3356, 14371
1966, 1147, 15397, 6180, 3135, 14372
1317, 1247, 16135, 6723, 3312, 14373
2125, 1146, 15211, 6541, 3292, 14374
2136, 1147, 15026, 6461, 3411, 14375
793, 1233, 15007, 6598, 3250, 14376
1295, 1188, 16238, 6847, 3424, 14377
1040, 1148, 16565, 7028, 3448, 14378
2003, 1232, 15208, 6612, 3179, 14379
2250, 1187, 15069, 6451, 3319, 14380
1999, 1148, 15209, 6749, 3280, 14381
1625, 1193, 15911, 7833, 23849, 14382
2010, 1148, 15147, 6285, 3305, 14383
2021, 1148, 15150, 6488, 3380, 14384
1992, 1232, 15026, 6463, 3256, 14385
1587, 1221, 15799, 6419, 3333, 14386
2147, 1148, 15379, 7682, 23252, 14387
880, 1233, 15619, 6505, 3298, 14388
1073, 1225, 15641, 6581, 3231, 14389
1411, 1220, 15742, 6794, 3357, 14390
1717, 1220, 15102, 6254, 3301, 14391
1107, 1149, 16187, 6938, 3408, 14392
1696, 1220, 15703, 6713, 3168, 14393
1118, 1149, 16362, 7001, 3527, 14394
891, 1234, 15448, 6343, 3320, 14395
1184, 1149, 16578, 6906, 3393, 14396
