x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
2069, 1145, 15868, 6728, 3258, 14262
1983, 1181, 16305, 6831, 3385, 14263
690, 1145, 14072, 6269, 2943, 14264
734, 1242, 14195, 5996, 2856, 14265
743, 1145, 13843, 6085, 3000, 14266
1287, 1190, 16132, 6678, 3178, 14267
838, 1145, 14577, 6160, 3093, 14268
2090, 1145, 15884, 6695, 3291, 14269
1358, 1218, 14351, 6166, 3025, 14270
2101, 1146, 16160, 6870, 3276, 14271
2096, 1193, 15751, 6861, 3234, 14272
655, 1216, 13888, 5983, 2893, 14273
2111, 1146, 15741, 6689, 3226, 14274
976, 1185, 15533, 6150, 3043, 14275
899, 1226, 14171, 5931, 3038, 14276
2143, 1147, 15533, 6743, 3229, 14277
1380, 1219, 14447, 6054, 3008, 14278
847, 1146, 14672, 6082, 2989, 14279
2238, 1184, 15586, 6704, 3187, 14280
858, 1147, 14664, 6029, 3040, 14281
2190, 1193, 15732, 6675, 3313, 14282
2154, 1147, 15410, 6821, 3254, 14283
778, 1216, 14399, 5789, 3072, 14284
2207, 1147, 15443, 6761, 3129, 14285
1745, 1182, 16045, 6694, 3167, 14286
2217, 1147, 15978, 6644, 3280, 14287
2043, 1211, 16422, 6904, 3318, 14288
2228, 1147, 24140, 6901, 3192, 14289
2106, 1193, 15815, 6794, 3337, 14290
813, 1216, 14624, 6028, 2907, 14291
2239, 1146, 15394, 6285, 3249, 14292
950, 1245, 23172, 6245, 3081, 14293
2248, 1147, 15294, 6528, 3268, 14294
2238, 1240, 15614, 6710, 3325, 14295
1809, 1182, 16578, 6819, 3305, 14296
822, 1148, 14680, 6103, 3009, 14297
2206, 1184, 15628, 6783, 3212, 14298
877, 1147, 14695, 6065, 3047, 14299
2185, 1240, 15327, 6662, 3240, 14300
752, 1149, 14359, 5921, 3040, 14301
2010, 1210, 16207, 6999, 3254, 14302
917, 1148, 14626, 6232, 3019, 14303
1896, 1181, 16585, 7165, 3465, 14304
927, 1149, 14643, 6144, 2962, 14305
681, 1211, 14065, 5952, 2970, 14306
937, 1149, 14929, 6283, 3003, 14307
947, 1149, 15250, 6118, 3107, 14308
1551, 1218, 15161, 6387, 3255, 14309
987, 1150, 15593, 6254, 3086, 14310
646, 1150, 14204, 6002, 2910, 14311
699, 1150, 14424, 6111, 3028, 14312
1729, 1228, 15464, 6800, 3234, 14313
1173, 1217, 14762, 6321, 3084, 14314
1939, 1181, 17257, 7126, 3397, 14315
717, 1150, 14168, 6191, 3025, 14316
735, 1150, 13898, 5926, 2937, 14317
1332, 1228, 14689, 6289, 3061, 14318
850, 1189, 14626, 6229, 3056, 14319
957, 1150, 15384, 6182, 2979, 14320
1750, 1228, 15751, 6664, 3311, 14321
1385, 1246, 14465, 6204, 2995, 14322
978, 1150, 15664, 6280, 3054, 14323
1017, 1151, 14639, 6392, 3008, 14324
1321, 1228, 15012, 6280, 3068, 14325
1282, 1218, 15688, 6524, 3044, 14326
1047, 1150, 14810, 6085, 2929, 14327
1739, 1228, 15432, 6590, 3271, 14328
1967, 1191, 16478, 7060, 3368, 14329
1406, 1152, 24008, 6583, 3155, 14330
1562, 1218, 15080, 6221, 3137, 14331
1568, 1151, 15778, 6424, 3286, 14332
1579, 1151, 15474, 6650, 3193, 14333
690, 1247, 13694, 5909, 3000, 14334
1622, 1152, 16285, 6647, 3289, 14335
1078, 1151, 14557, 6073, 2942, 14336
1089, 1151, 14271, 6211, 3075, 14337
1119, 1151, 14590, 6130, 2927, 14338
1687, 1228, 16060, 6779, 3458, 14339
2026, 1220, 16190, 7007, 3365, 14340
1129, 1151, 14417, 6185, 3000, 14341
1923, 1229, 16584, 7167, 3482, 14342
805, 1191, 14713, 6070, 2934, 14343
815, 1185, 15488, 6376, 3173, 14344
1169, 1152, 14440, 6260, 3026, 14345
895, 1217, 14626, 6082, 3051, 14346
1190, 1152, 14574, 6426, 3066, 14347
1255, 1246, 15303, 6578, 3138, 14348
1211, 1152, 15058, 6413, 3088, 14349
1233, 1152, 24074, 6612, 3091, 14350
1243, 1152, 15329, 6597, 3030, 14351
1254, 1152, 24204, 6638, 3072, 14352
1912, 1229, 16296, 6865, 3338, 14353
2015, 1220, 16027, 6992, 3319, 14354
1286, 1152, 14976, 6149, 2960, 14355
1493, 1190, 15091, 6533, 3196, 14356
1297, 1152, 15119, 6245, 2971, 14357
1466, 1219, 14928, 6356, 3049, 14358
1319, 1152, 15153, 6414, 3051, 14359
1868, 1246, 15813, 6739, 3268, 14360
1330, 1152, 15202, 6451, 3209, 14361
823, 1178, 15036, 6455, 3207, 14362
1352, 1152, 15160, 6497, 3084, 14363
1546, 1189, 15667, 6342, 3278, 14364
1374, 1152, 14793, 6270, 3038, 14365
1616, 1237, 16234, 6632, 3317, 14366
1384, 1152, 15114, 6453, 3092, 14367
1331, 1209, 14936, 6261, 3163, 14368
1395, 1152, 15132, 6579, 3066, 14369
1444, 1218, 14822, 6446, 3172, 14370
1428, 1151, 14445, 6155, 2983, 14371
1073, 1179, 15640, 6487, 3227, 14372
1438, 1152, 14806, 6336, 3121, 14373
1589, 1189, 15496, 6440, 3165, 14374
1460, 1152, 15547, 6578, 3203, 14375
1504, 1152, 14957, 6368, 3185, 14376
1299, 1247, 16027, 6598, 3091, 14377
1514, 1152, 15432, 6456, 3190, 14378
1633, 1190, 16119, 6689, 3251, 14379
1536, 1151, 15940, 6598, 3247, 14380
1031, 1217, 15289, 6362, 3161, 14381
1590, 1151, 15760, 6610, 3192, 14382
743, 1186, 14009, 6185, 3019, 14383
1644, 1152, 15845, 6838, 3310, 14384
1471, 1209, 15283, 6387, 3133, 14385
1858, 1152, 16184, 6964, 3342, 14386
725, 1206, 13888, 5985, 2996, 14387
1934, 1153, 16964, 7153, 3450, 14388
922, 1175, 14489, 6240, 3098, 14389
1945, 1153, 17218, 7165, 3323, 14390
1009, 1216, 22615, 6168, 3116, 14391
831, 1153, 14643, 6123, 3041, 14392
920, 1209, 14789, 6008, 3139, 14393
1449, 1152, 15882, 6627, 3236, 14394
1627, 1218, 16547, 6746, 3307, 14395
1471, 1152, 15597, 6383, 3202, 14396
1611, 1152, 16091, 6714, 3239, 14397
1557, 1208, 15630, 6355, 3200, 14398
1676, 1152, 15377, 6485, 3262, 14399
761, 1206, 14251, 6049, 3019, 14400
1814, 1153, 16508, 6980, 3256, 14401
1836, 1153, 17227, 7051, 3348, 14402
1020, 1179, 14664, 5952, 3030, 14403
1847, 1153, 16446, 6853, 3267, 14404
2085, 1174, 15636, 6848, 3228, 14405
1890, 1153, 16018, 6975, 3311, 14406
1075, 1235, 15402, 6546, 3177, 14407
1912, 1153, 16918, 7188, 3380, 14408
1978, 1153, 15825, 6859, 3253, 14409
2000, 1153, 16196, 6986, 3277, 14410
1064, 1254, 15098, 6445, 3125, 14411
1676, 1171, 24963, 6781, 3150, 14412
2010, 1153, 15973, 6903, 3301, 14413
1951, 1200, 16855, 7261, 3440, 14414
924, 1236, 14767, 6075, 2986, 14415
1708, 1154, 15643, 6585, 3130, 14416
1729, 1154, 15371, 6621, 3246, 14417
1750, 1154, 16451, 6955, 3400, 14418
1162, 1254, 15413, 6399, 3150, 14419
2244, 1175, 15245, 6824, 3249, 14420
1761, 1154, 15769, 6724, 3242, 14421
955, 1254, 14857, 6167, 3031, 14422
860, 1207, 14728, 6374, 3094, 14423
2148, 1174, 15885, 6650, 3326, 14424
1793, 1154, 16144, 6763, 3280, 14425
2053, 1154, 15926, 6896, 3287, 14426
1487, 1237, 14618, 6236, 2997, 14427
2074, 1154, 15995, 6961, 3301, 14428
1846, 1210, 15901, 6705, 3332, 14429
726, 1155, 13895, 6107, 2944, 14430
778, 1154, 14150, 5935, 2997, 14431
851, 1172, 15431, 6656, 3208, 14432
2106, 1174, 15724, 6836, 3194, 14433
1075, 1254, 15287, 6425, 3127, 14434
842, 1154, 14471, 6037, 2969, 14435
900, 1209, 15014, 6246, 3005, 14436
2085, 1155, 15804, 6761, 3278, 14437
2095, 1155, 16036, 6955, 3293, 14438
1216, 1255, 14984, 6456, 3073, 14439
1104, 1178, 15188, 6345, 2991, 14440
1868, 1210, 16241, 7010, 3319, 14441
2127, 1156, 15554, 6763, 3251, 14442
1172, 1254, 15314, 6331, 3053, 14443
1200, 1208, 15342, 6435, 3171, 14444
1671, 1181, 16362, 7089, 3432, 14445
673, 1155, 14158, 6127, 2930, 14446
991, 1176, 15686, 6341, 3062, 14447
862, 1155, 14727, 6055, 2984, 14448
663, 1181, 14017, 5977, 2899, 14449
872, 1156, 14650, 5958, 3013, 14450
1227, 1180, 14719, 6481, 3000, 14451
1551, 1199, 24825, 6696, 3180, 14452
2169, 1156, 24840, 7090, 3256, 14453
1179, 1171, 15052, 6486, 3101, 14454
1665, 1209, 16212, 6886, 3346, 14455
2212, 1156, 15529, 6768, 3172, 14456
2026, 1239, 15590, 6842, 3234, 14457
708, 1156, 14257, 6069, 2952, 14458
971, 1211, 15219, 6140, 3127, 14459
882, 1156, 14384, 6229, 3066, 14460
2090, 1239, 15733, 6923, 3341, 14461
892, 1156, 14824, 6232, 2963, 14462
1314, 1181, 15282, 6563, 3141, 14463
2148, 1156, 15761, 6922, 3315, 14464
1326, 1237, 14394, 6266, 2951, 14465
2201, 1156, 15818, 6766, 3190, 14466
1562, 1180, 15622, 6577, 3215, 14467
2222, 1156, 15411, 6676, 3240, 14468
957, 1167, 15337, 6258, 3107, 14469
1956, 1210, 17125, 7069, 3390, 14470
912, 1157, 14892, 6231, 3213, 14471
1390, 1181, 15268, 6563, 3204, 14472
922, 1157, 14642, 6189, 3030, 14473
1265, 1171, 15071, 6268, 3032, 14474
1363, 1209, 15158, 6359, 3097, 14475
942, 1158, 14865, 6115, 3066, 14476
1606, 1180, 15867, 6665, 3280, 14477
1692, 1200, 15525, 6534, 3187, 14478
962, 1158, 15233, 6011, 3064, 14479
2190, 1175, 15849, 6650, 3324, 14480
717, 1160, 14271, 6181, 3044, 14481
1782, 1209, 15332, 6657, 3189, 14482
769, 1159, 14117, 5849, 2957, 14483
1162, 1235, 15201, 6477, 3166, 14484
823, 1159, 14471, 5950, 3004, 14485
972, 1159, 15503, 6460, 3083, 14486
849, 1207, 15418, 6677, 3300, 14487
991, 1159, 15113, 6110, 3010, 14488
1002, 1159, 15398, 6108, 2961, 14489
1012, 1159, 14803, 6154, 3098, 14490
708, 1175, 14047, 6103, 2989, 14491
1052, 1160, 16133, 6828, 3182, 14492
1063, 1159, 15856, 6462, 3219, 14493
707, 1237, 22224, 6180, 2880, 14494
1073, 1160, 14496, 6161, 3010, 14495
1113, 1206, 16078, 6720, 3166, 14496
1084, 1160, 14399, 6076, 3067, 14497
778, 1175, 14030, 5833, 2970, 14498
1093, 1160, 14686, 6170, 2965, 14499
1499, 1180, 14851, 6424, 3229, 14500
1104, 1159, 22845, 6139, 3051, 14501
1003, 1206, 14494, 5842, 2846, 14502
1124, 1160, 15737, 6209, 2921, 14503
1411, 1180, 23775, 6841, 3064, 14504
646, 1160, 14196, 6202, 2981, 14505
1315, 1238, 15699, 6506, 2980, 14506
681, 1160, 13949, 5985, 2919, 14507
699, 1160, 14355, 6131, 2990, 14508
646, 1211, 13973, 6018, 2864, 14509
735, 1160, 14194, 6042, 3004, 14510
1455, 1180, 15513, 6490, 3131, 14511
752, 1160, 14305, 5868, 3055, 14512
1133, 1160, 14523, 6215, 2965, 14513
1940, 1238, 16318, 6732, 3334, 14514
1144, 1160, 14462, 6083, 2952, 14515
950, 1210, 14761, 6299, 3018, 14516
1153, 1160, 14537, 6071, 3006, 14517
1195, 1161, 14968, 6472, 2996, 14518
1379, 1200, 15106, 6293, 3048, 14519
1206, 1161, 15166, 6340, 2985, 14520
1578, 1227, 15359, 6553, 3291, 14521
1216, 1161, 14888, 6373, 3107, 14522
699, 1171, 14262, 6108, 2917, 14523
1238, 1161, 15253, 6374, 3042, 14524
1336, 1200, 15123, 6483, 3155, 14525
1270, 1161, 14886, 6237, 3047, 14526
1772, 1172, 15942, 6744, 3275, 14527
1325, 1161, 15232, 6415, 3105, 14528
1814, 1173, 16647, 6771, 3211, 14529
1368, 1161, 24230, 6572, 3105, 14530
2080, 1202, 15905, 6770, 3337, 14531
1380, 1161, 15048, 6434, 3086, 14532
1330, 1171, 15434, 6706, 3159, 14533
1455, 1161, 15452, 6582, 3207, 14534
769, 1180, 14239, 5979, 3016, 14535
916, 1201, 14938, 6326, 2981, 14536
1466, 1161, 15502, 6667, 3258, 14537
1406, 1171, 15244, 6465, 3213, 14538
1460, 1209, 14890, 6321, 3086, 14539
1498, 1161, 14971, 6502, 3245, 14540
1057, 1170, 15685, 6626, 3131, 14541
1541, 1161, 16020, 6562, 3216, 14542
1551, 1161, 15438, 6341, 3190, 14543
1455, 1200, 15531, 6675, 3229, 14544
1584, 1161, 24867, 6779, 3141, 14545
1493, 1228, 14603, 6152, 3076, 14546
1595, 1161, 15668, 6665, 3243, 14547
1149, 1169, 14625, 6395, 2967, 14548
1617, 1161, 16364, 6752, 3234, 14549
1836, 1228, 15824, 6618, 3169, 14550
1627, 1161, 15649, 6654, 3172, 14551
1514, 1170, 15664, 6585, 3282, 14552
1761, 1210, 15648, 6790, 3268, 14553
1650, 1161, 16246, 6804, 3264, 14554
1233, 1246, 15046, 6521, 3074, 14555
1600, 1208, 16068, 6687, 3293, 14556
1628, 1180, 16184, 6878, 3338, 14557
1163, 1161, 14296, 6027, 3019, 14558
905, 1200, 15129, 5938, 3011, 14559
1174, 1161, 14633, 6290, 3131, 14560
752, 1211, 14145, 5867, 2962, 14561
1184, 1161, 15148, 6536, 3158, 14562
1719, 1173, 15467, 6669, 3136, 14563
1281, 1161, 14749, 6468, 3061, 14564
1809, 1201, 16375, 6746, 3240, 14565
1292, 1162, 15217, 6382, 3008, 14566
2233, 1231, 15205, 6641, 3260, 14567
1303, 1162, 15321, 6554, 3030, 14568
1314, 1162, 15428, 6436, 3024, 14569
986, 1202, 15392, 6189, 2907, 14570
1357, 1161, 14941, 6451, 3020, 14571
734, 1231, 14102, 5890, 3035, 14572
1390, 1162, 14970, 6383, 3136, 14573
1891, 1172, 16375, 7172, 3299, 14574
1412, 1161, 15323, 6511, 3243, 14575
1433, 1161, 14937, 6388, 3105, 14576
2059, 1201, 16300, 7055, 3525, 14577
1444, 1161, 15167, 6608, 3119, 14578
1508, 1161, 15458, 6366, 3216, 14579
1671, 1162, 16012, 6722, 3140, 14580
1412, 1199, 15192, 6465, 3168, 14581
1874, 1162, 16400, 6916, 3340, 14582
1885, 1162, 16539, 7125, 3438, 14583
1079, 1169, 15698, 6696, 3224, 14584
1896, 1162, 16433, 6968, 3398, 14585
1907, 1162, 16304, 7009, 3336, 14586
1595, 1199, 15941, 6849, 3379, 14587
1973, 1162, 16407, 7024, 3360, 14588
1983, 1162, 16403, 6981, 3434, 14589
961, 1245, 14872, 6146, 3015, 14590
1504, 1171, 15161, 6440, 3174, 14591
2005, 1163, 16215, 6880, 3401, 14592
1233, 1227, 15542, 6479, 3187, 14593
1682, 1162, 15789, 6556, 3225, 14594
1766, 1163, 16280, 6887, 3242, 14595
1059, 1244, 24642, 6692, 3196, 14596
717, 1201, 13793, 6009, 3026, 14597
1819, 1163, 16279, 7026, 3267, 14598
827, 1169, 14471, 6121, 3061, 14599
1830, 1163, 17002, 7195, 3404, 14600
1385, 1228, 14441, 6307, 3031, 14601
1918, 1162, 17008, 7070, 3299, 14602
1129, 1169, 15054, 6195, 2955, 14603
1940, 1162, 16823, 7205, 3382, 14604
1857, 1171, 16156, 7025, 3441, 14605
2026, 1163, 16449, 7158, 3232, 14606
2048, 1163, 15710, 6741, 3266, 14607
857, 1163, 14531, 5948, 3110, 14608
919, 1244, 14808, 6068, 3037, 14609
1983, 1200, 26140, 7333, 3313, 14610
805, 1201, 14374, 6115, 3015, 14611
1703, 1163, 15361, 6434, 3256, 14612
1777, 1164, 15666, 6799, 3178, 14613
1178, 1245, 15403, 6329, 3254, 14614
2201, 1174, 24562, 6918, 3267, 14615
2133, 1202, 16149, 6759, 3373, 14616
743, 1165, 13829, 6079, 3037, 14617
2064, 1173, 16374, 6910, 3226, 14618
761, 1165, 14193, 5940, 3001, 14619
779, 1165, 14078, 6093, 2916, 14620
1167, 1245, 15362, 6359, 3122, 14621
1025, 1207, 15573, 6538, 3166, 14622
904, 1235, 14918, 6371, 3105, 14623
815, 1165, 14731, 6155, 3060, 14624
867, 1164, 14730, 6013, 2997, 14625
1069, 1244, 15249, 6439, 3022, 14626
1912, 1172, 16889, 7204, 3369, 14627
877, 1164, 14662, 6240, 2997, 14628
1556, 1246, 15225, 6243, 3182, 14629
1011, 1177, 14849, 6220, 3042, 14630
1557, 1170, 15731, 6573, 3242, 14631
2133, 1165, 15551, 6730, 3175, 14632
1787, 1201, 15428, 6741, 3131, 14633
2153, 1165, 15502, 6710, 3217, 14634
1766, 1201, 15631, 6627, 3237, 14635
2228, 1165, 15246, 6796, 3186, 14636
1956, 1172, 17104, 7284, 3394, 14637
2153, 1202, 15444, 6805, 3324, 14638
842, 1234, 15072, 6457, 3189, 14639
655, 1165, 13586, 5932, 2887, 14640
2021, 1172, 25748, 7265, 3298, 14641
690, 1165, 13966, 6081, 2914, 14642
708, 1165, 14080, 6136, 2895, 14643
796, 1165, 15501, 6715, 3326, 14644
892, 1174, 14584, 6120, 3081, 14645
897, 1165, 14820, 6202, 3072, 14646
2227, 1202, 15268, 6674, 3274, 14647
2111, 1165, 15946, 7034, 3362, 14648
1846, 1229, 15824, 6810, 3284, 14649
2164, 1165, 15693, 6896, 3228, 14650
1655, 1171, 16148, 7035, 3416, 14651
2238, 1165, 15092, 6702, 3278, 14652
1918, 1200, 16870, 6969, 3296, 14653
2248, 1166, 15397, 6563, 3205, 14654
1896, 1200, 16261, 6884, 3334, 14655
2010, 1230, 15611, 6780, 3382, 14656
917, 1166, 14622, 6188, 3084, 14657
1363, 1171, 15156, 6655, 3187, 14658
936, 1166, 14329, 6015, 3013, 14659
2164, 1221, 15588, 6613, 3216, 14660
977, 1167, 24697, 6741, 3041, 14661
1600, 1170, 15744, 6560, 3201, 14662
2196, 1165, 15947, 6801, 3178, 14663
751, 1251, 13987, 5667, 2959, 14664
997, 1168, 15128, 6079, 3045, 14665
646, 1252, 14160, 5686, 2910, 14666
987, 1168, 15819, 6441, 3068, 14667
716, 1221, 13702, 6012, 2914, 14668
1109, 1169, 14918, 6058, 2978, 14669
1902, 1248, 16465, 7008, 3233, 14670
1138, 1169, 14416, 6056, 3108, 14671
1681, 1219, 15890, 6639, 3208, 14672
1098, 1169, 14636, 6104, 2999, 14673
967, 1253, 15616, 6533, 3268, 14674
1118, 1169, 15014, 6347, 3047, 14675
1803, 1247, 16257, 6802, 3273, 14676
1158, 1170, 14410, 6245, 3007, 14677
1830, 1219, 15965, 6653, 3292, 14678
664, 1171, 14169, 6070, 2919, 14679
1945, 1248, 16345, 6916, 3278, 14680
717, 1170, 13893, 6065, 3003, 14681
807, 1252, 25718, 6648, 3165, 14682
752, 1170, 14466, 5976, 3037, 14683
769, 1170, 14119, 5710, 2979, 14684
1364, 1246, 14678, 6259, 3037, 14685
1189, 1171, 15249, 6390, 3053, 14686
1567, 1208, 15397, 6646, 3206, 14687
1233, 1171, 15170, 6387, 3040, 14688
1449, 1246, 14793, 6286, 3067, 14689
1276, 1171, 15184, 6269, 3015, 14690
1648, 1256, 16210, 6782, 3364, 14691
1319, 1171, 15402, 6443, 3174, 14692
2095, 1248, 25045, 6967, 3283, 14693
1417, 1171, 15145, 6550, 3194, 14694
1374, 1209, 14741, 6444, 3069, 14695
1951, 1220, 16894, 6986, 3387, 14696
1482, 1171, 15204, 6501, 3288, 14697
716, 1252, 13752, 6014, 2882, 14698
1493, 1171, 14901, 6538, 3200, 14699
2233, 1249, 15192, 6498, 3293, 14700
1524, 1171, 15492, 6528, 3280, 14701
1535, 1208, 15618, 6581, 3106, 14702
919, 1227, 14263, 5901, 3017, 14703
1579, 1171, 15518, 6667, 3221, 14704
1540, 1255, 15713, 6355, 3078, 14705
1590, 1171, 15623, 6787, 3238, 14706
1455, 1255, 14526, 6178, 3059, 14707
1611, 1171, 16155, 6757, 3181, 14708
2143, 1221, 15740, 6862, 3252, 14709
1666, 1171, 15670, 6602, 3325, 14710
1956, 1248, 17035, 7006, 3413, 14711
681, 1171, 14014, 6149, 2870, 14712
1287, 1171, 15126, 6379, 3096, 14713
1308, 1171, 15223, 6330, 2988, 14714
1561, 1255, 15194, 6220, 2998, 14715
1384, 1171, 15203, 6418, 3064, 14716
1086, 1254, 15185, 6422, 3172, 14717
1687, 1172, 15716, 6617, 3213, 14718
1729, 1172, 24722, 6723, 3235, 14719
1885, 1219, 16343, 6837, 3446, 14720
1836, 1172, 17274, 7054, 3298, 14721
1847, 1172, 16515, 6943, 3254, 14722
2085, 1248, 15691, 6813, 3146, 14723
1923, 1172, 17019, 7244, 3367, 14724
1934, 1172, 17188, 7034, 3346, 14725
1146, 1226, 14722, 6205, 3052, 14726
1989, 1172, 16682, 7158, 3516, 14727
1348, 1256, 14467, 6103, 2968, 14728
2000, 1172, 16533, 7201, 3432, 14729
1238, 1255, 15058, 6226, 3062, 14730
2032, 1172, 15897, 6706, 3226, 14731
769, 1231, 14206, 5805, 3011, 14732
2101, 1221, 16084, 7032, 3349, 14733
690, 1226, 13848, 5918, 2970, 14734
872, 1173, 14788, 6101, 3048, 14735
1708, 1173, 15593, 6762, 3257, 14736
1713, 1219, 15386, 6490, 3235, 14737
1750, 1173, 16004, 6673, 3218, 14738
2064, 1248, 15669, 6719, 3235, 14739
1761, 1172, 15870, 6975, 3269, 14740
1978, 1248, 15656, 6634, 3223, 14741
1782, 1172, 15756, 6641, 3149, 14742
1825, 1172, 16938, 7038, 3386, 14743
1433, 1255, 14298, 6162, 3126, 14744
881, 1173, 14560, 6190, 3028, 14745
752, 1241, 14224, 5926, 3006, 14746
2095, 1174, 15783, 6999, 3338, 14747
867, 1243, 14146, 5897, 2960, 14748
2117, 1174, 16147, 6764, 3317, 14749
2128, 1174, 15675, 6752, 3256, 14750
1649, 1218, 16125, 6782, 3294, 14751
814, 1174, 14524, 5872, 2973, 14752
2021, 1210, 16510, 7028, 3479, 14753
901, 1174, 14852, 6236, 2862, 14754
952, 1175, 24208, 6572, 3059, 14755
858, 1243, 14393, 6075, 2988, 14756
2180, 1174, 15475, 6782, 3193, 14757
1643, 1246, 15768, 6474, 3202, 14758
2233, 1175, 15344, 6670, 3289, 14759
1739, 1246, 15356, 6710, 3190, 14760
726, 1175, 14107, 6138, 2923, 14761
1348, 1219, 14943, 6447, 3158, 14762
743, 1175, 14068, 6190, 3031, 14763
1718, 1246, 15448, 6606, 3241, 14764
962, 1175, 15244, 6184, 3020, 14765
1200, 1246, 15239, 6515, 3119, 14766
1577, 1245, 23698, 6247, 3072, 14767
690, 1176, 14034, 5925, 2921, 14768
806, 1241, 15556, 6423, 3119, 14769
833, 1179, 14117, 5964, 3008, 14770
2227, 1240, 15148, 6611, 3277, 14771
2000, 1210, 26005, 7198, 3350, 14772
1041, 1178, 15695, 6594, 3304, 14773
2248, 1240, 15746, 6676, 3252, 14774
1174, 1180, 14109, 6217, 2936, 14775
1195, 1236, 15056, 6367, 3102, 14776
849, 1224, 14649, 5994, 3072, 14777
2159, 1249, 15496, 6650, 3191, 14778
769, 1201, 14076, 6089, 3171, 14779
1332, 1246, 14619, 6165, 3011, 14780
1347, 1180, 15369, 6555, 3026, 14781
1358, 1181, 15109, 6541, 3100, 14782
1422, 1200, 15015, 6485, 3124, 14783
1140, 1216, 15396, 6522, 3233, 14784
1368, 1180, 15096, 6425, 3155, 14785
1422, 1180, 24276, 6433, 3049, 14786
1488, 1180, 15310, 6724, 3281, 14787
1519, 1180, 15478, 6630, 3252, 14788
1529, 1218, 15907, 6419, 3291, 14789
1530, 1180, 15669, 6582, 3227, 14790
1396, 1246, 14533, 6140, 3099, 14791
1595, 1180, 15949, 6718, 3215, 14792
1530, 1199, 15960, 6454, 3351, 14793
1503, 1246, 16391, 6464, 3114, 14794
1617, 1180, 16226, 6794, 3194, 14795
1321, 1247, 14688, 6318, 2972, 14796
1660, 1180, 16152, 6988, 3286, 14797
760, 1216, 14160, 5988, 3072, 14798
1482, 1246, 14510, 6244, 3088, 14799
734, 1180, 14251, 6102, 2938, 14800
1671, 1200, 16465, 7051, 3388, 14801
752, 1180, 14358, 5949, 2983, 14802
1771, 1247, 15485, 6667, 3222, 14803
1282, 1237, 15681, 6717, 3124, 14804
1929, 1181, 16963, 7050, 3363, 14805
2005, 1181, 16547, 7043, 3431, 14806
1151, 1234, 14607, 6064, 3062, 14807
876, 1182, 14670, 6108, 2925, 14808
1433, 1219, 14908, 6363, 3093, 14809
1434, 1181, 15036, 6575, 3110, 14810
1266, 1247, 15973, 6568, 3104, 14811
1692, 1182, 15527, 6602, 3228, 14812
1798, 1182, 26558, 7132, 3268, 14813
1020, 1235, 14972, 6157, 3042, 14814
1819, 1182, 16820, 7098, 3327, 14815
914, 1235, 14821, 6131, 3050, 14816
1841, 1182, 16945, 7036, 3367, 14817
1605, 1237, 16152, 6689, 3348, 14818
1863, 1182, 16643, 6907, 3415, 14819
1918, 1181, 16868, 7194, 3396, 14820
1950, 1181, 16816, 6904, 3384, 14821
2016, 1182, 15640, 6902, 3170, 14822
743, 1247, 14966, 6130, 2937, 14823
1000, 1216, 14843, 5937, 2990, 14824
707, 1247, 13870, 5851, 2954, 14825
886, 1182, 14726, 6143, 3061, 14826
816, 1206, 14397, 5864, 2857, 14827
1788, 1182, 16229, 6878, 3352, 14828
2069, 1183, 16083, 6761, 3211, 14829
2095, 1230, 15610, 6786, 3182, 14830
2122, 1183, 15916, 6756, 3291, 14831
2249, 1222, 15348, 6424, 3348, 14832
1064, 1234, 15385, 6403, 3135, 14833
926, 1183, 14846, 6126, 3028, 14834
2133, 1184, 15833, 7021, 3269, 14835
2185, 1184, 15957, 7008, 3367, 14836
1455, 1237, 14776, 6381, 3017, 14837
2228, 1184, 15315, 6557, 3207, 14838
984, 1225, 15553, 6273, 3064, 14839
1890, 1210, 16172, 6989, 3449, 14840
996, 1185, 15121, 6230, 2920, 14841
1583, 1236, 15126, 6170, 3176, 14842
2196, 1184, 15805, 6816, 3177, 14843
2079, 1239, 15700, 6654, 3246, 14844
655, 1186, 13882, 6070, 2917, 14845
2016, 1239, 15626, 6775, 3296, 14846
761, 1185, 14237, 6095, 3049, 14847
2143, 1239, 15466, 6570, 3185, 14848
1006, 1185, 14940, 6168, 2981, 14849
673, 1186, 14169, 6198, 2957, 14850
2048, 1239, 15844, 6817, 3307, 14851
725, 1186, 13964, 6149, 2989, 14852
1412, 1237, 14603, 6311, 3142, 14853
1068, 1188, 15278, 6317, 3203, 14854
1611, 1208, 16468, 6770, 3290, 14855
1090, 1187, 15989, 6677, 3227, 14856
1129, 1235, 15320, 6453, 3108, 14857
1793, 1210, 15550, 6709, 3242, 14858
1524, 1189, 15282, 6427, 3195, 14859
1929, 1238, 26959, 7235, 3378, 14860
1557, 1189, 15399, 6405, 3194, 14861
655, 1237, 13549, 5926, 2908, 14862
861, 1190, 14713, 6066, 2962, 14863
1298, 1190, 16164, 6557, 3142, 14864
1314, 1199, 16380, 6618, 3057, 14865
1309, 1190, 15637, 6538, 3130, 14866
1036, 1206, 15037, 6419, 3106, 14867
1320, 1190, 15122, 6402, 3106, 14868
955, 1236, 14699, 6070, 3019, 14869
1341, 1190, 15428, 6607, 3202, 14870
690, 1237, 13856, 5965, 2983, 14871
1428, 1190, 24255, 6680, 3115, 14872
966, 1201, 14924, 6054, 3039, 14873
1438, 1190, 15176, 6515, 3138, 14874
